"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location"
"@BryanBroaddus

Could Slayton be a fit for #Cowboys

https://t.co/TvyEnUtAkA",FALSE,0,"BryanBroaddus","2019-04-18 16:42:34",FALSE,NA,"1118917749995130880","169194549","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stephenDfrank",0,FALSE,FALSE,NA,NA,"Syracuse, NY"
"Football season is still months away.  Doesn't mean that the desire to park it in front of a TV and take in every d… https://t.co/nlNthZFDlH",FALSE,0,NA,"2019-04-18 16:42:23",TRUE,NA,"1118917703232884736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ubsdesigns",0,FALSE,FALSE,NA,NA,"all over US"
"@DutchSpursAFCA How's Ajax league form? Been impressed with them in the Champs league, but don't know enough about… https://t.co/0J7NWDQjWu",FALSE,0,"DutchSpursAFCA","2019-04-18 16:42:22",TRUE,"1118917056823427072","1118917697876705280","217097300","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marktoleman",0,FALSE,FALSE,NA,NA,"North Devon"
"How prep football star, who lived in a shelter, became hero among us https://t.co/l4zkqXBJlq",FALSE,2,NA,"2019-04-18 16:42:03",FALSE,NA,"1118917620818952192",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","freep",2,FALSE,FALSE,NA,NA,"Detroit"
"The College Regent Who Said No: “I really thought at first that we could play football safely with better rules and… https://t.co/FFvnmeCS2C",FALSE,5,NA,"2019-04-18 16:41:51",TRUE,NA,"1118917569065435136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tommy_robb",2,FALSE,FALSE,NA,NA,"NYC"
"Time to move into the new football facility!! https://t.co/jetAg1NXTN",FALSE,1,NA,"2019-04-18 16:41:48",FALSE,NA,"1118917556050505728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HeerySports",0,FALSE,FALSE,NA,NA,"Atlanta, Georgia"
"Wahlert High School has named a new head football coach. Details coming during sports at 12:20pm on AM 1370 and https://t.co/ZQV8Wkf07G",FALSE,0,NA,"2019-04-18 16:41:46",FALSE,NA,"1118917549339684864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1370KDTHSPORTS",0,FALSE,FALSE,NA,NA,"Dubuque,Iowa"
"@RawlingsA82 @JasonCole62 Salary caps and scholarship limitations to try and promote parity doesn’t work. 

College… https://t.co/3yo8tA6EuN",FALSE,0,"RawlingsA82","2019-04-18 16:41:44",TRUE,"1118891494948126720","1118917539592118272","839961405038219264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BLeeOU1",0,FALSE,FALSE,NA,NA,"Tulsa, Ok"
"@DanWolken @ChildersRadio Still waiting on the #NCAA to look into how football student athletes obtained and used a… https://t.co/epZq9ai83e",FALSE,6,"DanWolken","2019-04-18 16:41:43",TRUE,"1118916391204282368","1118917533518766080","23973831","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DirkRUSC",0,FALSE,FALSE,NA,NA,"Columbia, SC"
"Football workout with the boys <U+270A><U+0001F3FE><U+0001F4AA><U+0001F3FE> https://t.co/z1Lu9HeFlv",FALSE,6,NA,"2019-04-18 16:41:38",FALSE,NA,"1118917515617370112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LucRichardramea",1,FALSE,FALSE,NA,NA,"North Carolina, USA"
"Thankful to have been invited to unofficially visit Alvernia University and attend their spring game! @GiampaMatt… https://t.co/aU5hgMULB9",FALSE,7,NA,"2019-04-18 16:41:36",TRUE,NA,"1118917506385809408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","65Sca",2,FALSE,FALSE,NA,NA,"Tampa, FL"
"kick out of football was robbing my coaches .",FALSE,0,NA,"2019-04-18 16:41:26",FALSE,NA,"1118917465201881088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatguyg_",0,FALSE,FALSE,NA,NA,"the trap<U+0001F48D>"
"Is this the year Michigan football will actually win the B1G instead of acting like they did?",FALSE,2,NA,"2019-04-18 16:41:15",FALSE,NA,"1118917418208911360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Regulator_3",0,FALSE,FALSE,NA,NA,"Inkster, MI"
"Main reason why I will not pressure my son into Football I’ll try to bring Basketball &amp; baseball into his life more… https://t.co/gWs0NNMmWX",FALSE,0,NA,"2019-04-18 16:41:13",TRUE,NA,"1118917408188661760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__EarlG517",0,FALSE,FALSE,NA,NA,"Lansing, MI"
"Pro Football Focus: Falcons have second-toughest schedule of 2019 by ELO rating https://t.co/cHWvNmI9Z0",FALSE,6,NA,"2019-04-18 16:41:09",FALSE,NA,"1118917390987923456",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","TheFalconsWire",2,FALSE,FALSE,NA,NA,"Atlanta, GA"
"@JeffCoxSports The weird part of hockey is that we all likely know who doesn’t have a spot but they don’t announce… https://t.co/3BbcaneNoJ",FALSE,0,"JeffCoxSports","2019-04-18 16:41:07",TRUE,"1118916626051665920","1118917384985808896","883127971","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JD_Jerbear",0,FALSE,FALSE,NA,NA,"East Lansing, MI"
"Premier League players to boycott social media in protest at racist abuse | Football https://t.co/2f0BTZc3ZU",FALSE,0,NA,"2019-04-18 16:41:02",FALSE,NA,"1118917363716567040",NA,"<a href=""https://sortiwa.com/"" rel=""nofollow"">Sortiwa News</a>","Sortiwa",0,FALSE,FALSE,NA,NA,"United States"
"You don't see this typa interaction between athletes and fans in any other sport. This is why football is THE BEAUT… https://t.co/YmgH1VpB0E",FALSE,1,NA,"2019-04-18 16:40:49",TRUE,NA,"1118917309811314688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LazarS__",0,FALSE,FALSE,NA,NA,"Toronto, Ontario"
"CFL players won't report to training camps May 18 without a new CBA https://t.co/xj7W1lkzkj https://t.co/xcTyubYDs1",FALSE,0,NA,"2019-04-18 16:40:47",FALSE,NA,"1118917300894171136",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","ottawasuncom",0,FALSE,FALSE,NA,NA,"Ottawa, Canada"
"Check out Sports lllustrated Magazine November 21-28 2016 Football In America Oakland    https://t.co/kCQfwUBfvg via @eBay",FALSE,0,NA,"2019-04-18 16:40:34",FALSE,NA,"1118917246527651840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobbinJourdan",0,FALSE,FALSE,NA,NA,"Kansas City"
"@_PeteSmith_ Ya know, if one out of every ten tweets he sent out was related to football and not his music career,… https://t.co/W9E5K7NA6j",FALSE,3,"_PeteSmith_","2019-04-18 16:40:13",TRUE,"1118914953212198912","1118917157813878784","522396943","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TomPierce58",0,FALSE,FALSE,NA,NA,"University of Akron"
"I know it’s April and the last thing I want to think about right now, honestly, is football. BUT this right here is… https://t.co/ULTICF9C4O",FALSE,0,NA,"2019-04-18 16:40:11",TRUE,NA,"1118917150180143104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheeJesseHelton",0,FALSE,FALSE,NA,NA,"Vegas "
"Hey TWITTER peeps!! Are you ready for the NFL draft? Do like talking about football all things about it? <U+0001F3C8> Well if… https://t.co/AgVRxRNwy0",FALSE,1,NA,"2019-04-18 16:40:05",TRUE,NA,"1118917122741153792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BP_SportsTalk",1,FALSE,FALSE,NA,NA,"United States"
"Top 2021 Defensive Back recruits at College Football Today features a new column on our rankings document with recr… https://t.co/MikayuCVSY",FALSE,6,NA,"2019-04-18 16:40:04",TRUE,NA,"1118917120769888256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CollegeFBToday",2,FALSE,FALSE,NA,NA,"United States"
"We had THREE Purdue coaches in the house with us this past Tuesday at our 96th St. location! Huge thanks to Purdue… https://t.co/rwnhld6JT8",FALSE,1,NA,"2019-04-18 16:40:01",TRUE,NA,"1118917109331976192",NA,"<a href=""https://promorepublic.com"" rel=""nofollow"">PromoRepublic</a>","Stacked_Pickle1",0,FALSE,FALSE,NA,NA,"Indianapolis, IN"
"Ozarks Independent: Missouri State Football Spring Game Today https://t.co/LYUJ2HxGvY",FALSE,0,NA,"2019-04-18 16:40:01",FALSE,NA,"1118917108849451008",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","sgfnews",0,FALSE,FALSE,NA,NA,"Springfield, MO"
"The Bears' 2019 schedule is out.

— 2 Thursday night games, 2 ""Sunday Night Football"" games and 1 ""Monday Night Foo… https://t.co/OgDa4uUjUE",FALSE,5,NA,"2019-04-18 16:40:00",TRUE,NA,"1118917102503641088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ChicagoSports",0,FALSE,FALSE,NA,NA,"Chicago"
"A double gameweek!
https://t.co/T1dx6T6dZx",FALSE,0,NA,"2019-04-18 16:40:00",FALSE,NA,"1118917101886926848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ballsdotie",0,FALSE,FALSE,NA,NA,"Ireland"
"One of the best videos in human history features a @WMU_Football alum. https://t.co/ai0q5lx5xS",FALSE,4,NA,"2019-04-18 16:39:45",FALSE,NA,"1118917038234316800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samuelrobinsonJ",0,FALSE,FALSE,NA,NA,"Kalamazoo, MI"
"@ScottStricklin @Incinigator @GatorsFB Would love see something similar to what Texas did with theirs. https://t.co/mL2ohmrPhL",FALSE,0,"ScottStricklin","2019-04-18 16:39:32",FALSE,"1118889513248538624","1118916986002649088","16026732","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kenny_Says",0,FALSE,FALSE,NA,NA,"Jacksonville, FL"
"For the past 25 years, we’ve all witnessed this city and this stadium come to life around Jaguars football.… https://t.co/W9KWeH74Er",FALSE,0,NA,"2019-04-18 16:39:31",TRUE,NA,"1118916981665583104",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BeeInTheCut",0,FALSE,FALSE,NA,NA,"Jacksonville, FL"
"On the special Bear Download 2019 schedule release podcast:
-- The Bears' bright lights, big stage mettle will be t… https://t.co/gdePaCnnf8",FALSE,4,NA,"2019-04-18 16:39:22",TRUE,NA,"1118916944386777088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","danwiederer",0,FALSE,FALSE,NA,NA,"Chicago, IL"
"Waiting for Football Season https://t.co/XI89HHiK1s",FALSE,6,NA,"2019-04-18 16:39:22",FALSE,NA,"1118916944298741760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheGruffSpartan",0,FALSE,FALSE,NA,NA,"On the banks of the Red Cedar"
"Brands don't win football games, they sell advertising space. Good coaches and players win football games.",FALSE,1,"GoTigers11A","2019-04-18 16:39:11",FALSE,"1118916361789612032","1118916897200902144","332959556","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GoTigers11A",0,FALSE,FALSE,NA,NA,"Georgia"
"Two steps forward, no looking back - National Football League News - https://t.co/WwdNJFXSRU https://t.co/SQqBNAUg1n",FALSE,0,NA,"2019-04-18 16:39:11",FALSE,NA,"1118916895468441600",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"Match-again Gomez holding cool over problem of silencing Lionel Messi https://t.co/qQrs2fVCnp https://t.co/6U9P1BDJ1Q",FALSE,0,NA,"2019-04-18 16:38:46",FALSE,NA,"1118916794071171072",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","punga127",0,FALSE,FALSE,NA,NA,"USA"
"The #NFLScheduleRelease is about knowing matchup dates to plan football travel @RealMikeWilbon. It's what American… https://t.co/o3ybAkfhkj",FALSE,1,NA,"2019-04-18 16:38:40",TRUE,NA,"1118916769165352960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marcbienaime",0,FALSE,FALSE,NA,NA,"Californie"
"@brecollier Hope you have a great birthday. Hope it’s filled with dogs love food family friends and football!! And… https://t.co/IoguW4fQci",FALSE,2,"brecollier","2019-04-18 16:38:37",TRUE,"1118875566545883136","1118916753919303680","519533227","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlatBack_Four",0,FALSE,FALSE,NA,NA,"Kentucky, USA"
"@CaptainCons @DrinkallCoach @coachbrentdavis @ArmyBarstool @UNISWAG @UniAuthority @GovKemp @asforfootball… https://t.co/QlNx6SCdE5",FALSE,1,"CaptainCons","2019-04-18 16:38:37",TRUE,"1118896456541380608","1118916753571106816","69601582","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThayerGateDeli",0,FALSE,FALSE,NA,NA,"Highland Falls, NY 10928"
"Conservatives will never be satisfied with Mueller's report, which is why they spiked the football as soon as Barr'… https://t.co/IPplhxMsGW",FALSE,0,"ImNotaDemocrat1","2019-04-18 16:38:33",TRUE,"1118916735573340160","1118916736840011776","999713624984838144","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImNotaDemocrat1",0,FALSE,FALSE,NA,NA,"United States"
"'Courage' special brings author Brené Brown to Netflix - National Football League News - https://t.co/60947xd7Jn https://t.co/0bcyZoA9Pg",FALSE,0,NA,"2019-04-18 16:38:29",FALSE,NA,"1118916720310099968",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"Meet &amp; Greet the Bears new Head Football Coach Ryan Herring tonight at the PCHS Field House - 6pm.",FALSE,8,NA,"2019-04-18 16:38:28",FALSE,NA,"1118916716384456704",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PCHSbears",4,FALSE,FALSE,NA,NA,"Blackshear, GA"
"@deancdavies @LeeTrundle10 Added <U+0001F44A> #ForTheThrone &gt; https://t.co/1OiWTPnsUF",FALSE,2,"deancdavies","2019-04-18 16:38:24",FALSE,"1118648728976543744","1118916700181868544","1114130232","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Forza27_RS",0,FALSE,FALSE,NA,NA,"Ireland"
"Currently semi finals on spring cup and well guess what cant play it cause i have football training <U+0001F602><U+0001F602> good luck to my team8s <U+270C>",FALSE,4,NA,"2019-04-18 16:38:23",FALSE,NA,"1118916696545406976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Naduk_",0,FALSE,FALSE,NA,NA,"Miami, FL"
"Cardinals QB Rosen to SI: Trade talk 'annoying but ... football's a business' - National Football League News -… https://t.co/V59yozaBfF",FALSE,0,NA,"2019-04-18 16:38:23",TRUE,NA,"1118916694313820160",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"@colin_dunlap Time and score awareness.. the football equivalent of Letangs playing style is going for it on 4th do… https://t.co/zYkAf2USZM",FALSE,0,"colin_dunlap","2019-04-18 16:38:21",TRUE,"1118914661301280768","1118916686982406144","28287421","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PTDukie33",0,FALSE,FALSE,NA,NA,"Pennsylvania, USA"
"@JoeHuxley2 @brfootball @goal @SpursOfficial @SpursFunnies Added <U+0001F44A> #ForTheThrone &gt; https://t.co/1OiWTPnsUF",FALSE,2,"JoeHuxley2","2019-04-18 16:38:10",FALSE,"1118625355462586368","1118916643671937024","752147700062314496","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Forza27_RS",0,FALSE,FALSE,NA,NA,"Ireland"
"After cheating death as an infant, Michigan State's Khari Willis finds purpose beyond NFL - National Football Leagu… https://t.co/sC0jF3Nonb",FALSE,0,NA,"2019-04-18 16:38:09",TRUE,NA,"1118916637753659392",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"@Lexa_Merica @Kintu3 My 6’-5”, 300lb son, a center on his high school football team, often broke up fights in his s… https://t.co/GEZ85HrEAd",FALSE,3,"Lexa_Merica","2019-04-18 16:38:07",TRUE,"1118875509499355136","1118916631013548032","261589142","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","richardjackson",0,FALSE,FALSE,NA,NA,"United States"
"Cardinals' Josh Rosen hears the noise behind all those trade rumors - National Football League News -… https://t.co/2ALeiqSYDv",FALSE,0,NA,"2019-04-18 16:38:01",TRUE,NA,"1118916603813355520",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"@SethBreese @KalelDLT @xfl2020 all head coaches are the GMs and will have full football control of their teams.",FALSE,1,"SethBreese","2019-04-18 16:38:00",FALSE,"1118915873627082752","1118916598553829376","2398797715","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","torybutlerrang1",0,FALSE,FALSE,NA,NA,"east Meadow, ny"
"@CoachAWilson10 @JoePattersonAMU Just submitted the registration fee for @DarrenCleary3 now I just need a Gyrenes f… https://t.co/xOMYeYaTnS",FALSE,0,"CoachAWilson10","2019-04-18 16:37:48",TRUE,NA,"1118916549644046336","994738192313212928","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NowPmm",0,FALSE,FALSE,NA,NA,"Baltimore, MD"
"@RoyalDyche Scottish, bad accent, bad football, no good players, terrible flag. And thing people know them for are kilts and haggis <U+0001F62D><U+270C>",FALSE,6,"RoyalDyche","2019-04-18 16:37:46",FALSE,"1118916250153955328","1118916541251313664","229103221","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkyEra",0,FALSE,FALSE,NA,NA,"Nowhere"
"Let's enter the non-sports mind of Derik shall we? So this morning I think to myself, ""what can Kentucky Sports Rad… https://t.co/ymVHVu32B8",FALSE,0,NA,"2019-04-18 16:37:43",TRUE,NA,"1118916526692810752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DerikWayne",1,FALSE,FALSE,NA,NA,"Owensboro, Kentucky"
"@fiat_pete7 @lamontchi_ I don’t respect them. They are in probably the weakest conference in football of the past 3 seasons",FALSE,0,"fiat_pete7","2019-04-18 16:37:41",FALSE,"1118732445560573952","1118916518732021760","1587732090","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Poppadopolis_",0,FALSE,FALSE,NA,NA,"Riverdale, IL"
"@PoorMansRudyGay Right. He thinks I’m bout to buy these football cleats for him

.... I am <U+0001F62D>",FALSE,0,"PoorMansRudyGay","2019-04-18 16:37:31",FALSE,"1118912018407407616","1118916480081461248","199970301","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CanIGet_aHotTub",0,FALSE,FALSE,NA,NA,"Maryland, USA"
"Will backup RB help Zeke take less punishment? - National Football League News - https://t.co/OAnKFyEnsN https://t.co/k8YJAli0Jc",FALSE,0,NA,"2019-04-18 16:37:31",FALSE,NA,"1118916478521098240",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"It’s 2010, getting home from football practice, Friday afternoon. Finna fire up some MW2 with the bois who already… https://t.co/Hh6jFqWxrF",FALSE,3,NA,"2019-04-18 16:37:26",TRUE,NA,"1118916455347699712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Loggins_Radley",0,FALSE,FALSE,NA,NA,"Nashville, TN"
"@marklevinshow This is as good as it gets - better than watching Alabama lose a football game.",FALSE,0,"marklevinshow","2019-04-18 16:37:15",FALSE,"1118880262149087232","1118916411903086592","38495835","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeithConnor15",0,FALSE,FALSE,NA,NA,"Florida, USA"
"Personally, I'm partial to Pitching/Batting Pete, but this list got me wondering and i guess i didn't realize it un… https://t.co/4QW3gZcWep",FALSE,3,NA,"2019-04-18 16:37:09",TRUE,NA,"1118916384183017472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lauren_Rew",1,FALSE,FALSE,NA,NA,"Ponte Vedra, FL"
"@Omaha_Jay I’m doing overall, football, men’s bb and women overall.",FALSE,0,"Omaha_Jay","2019-04-18 16:37:03",FALSE,"1118913269018845184","1118916362053783552","117253929","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatHarty",0,FALSE,FALSE,NA,NA,"Iowa City"
"Baseball and Football really suck https://t.co/qNPaAckiFX",FALSE,0,NA,"2019-04-18 16:37:02",FALSE,NA,"1118916356026568704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KidnJay",0,FALSE,FALSE,NA,NA,"Memphis, TN"
"Is Gronk's dent on Pats' Lombardi trophy fixable? - National Football League News - https://t.co/VOGXfuc7WB https://t.co/U7KJAUg1d5",FALSE,0,NA,"2019-04-18 16:36:55",FALSE,NA,"1118916325219241984",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"It is almost Football Season! #GoIrish https://t.co/Vkk6rOTEet",FALSE,0,NA,"2019-04-18 16:36:50",FALSE,NA,"1118916306823254016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HubCreek",0,FALSE,FALSE,NA,NA,"Nashville "
"I can’t wait until football season, predominately the month of September <U+264D><U+FE0F> <U+0001F973>",FALSE,0,NA,"2019-04-18 16:36:44",FALSE,NA,"1118916280654946304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cbking86",0,FALSE,FALSE,NA,NA,"Miami, FL"
"@TimHorsey @RodneyMarsh10 @TommySmythESPN Seems as if Pep needs to sign Messi without him he’s 0-6 in CL.  The bigg… https://t.co/mDSKmOb3m0",FALSE,1,"TimHorsey","2019-04-18 16:36:36",TRUE,"1118619115764310016","1118916247050248192","167218103","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kevin35416759",0,FALSE,FALSE,NA,NA,"North Carolina, USA"
"Yesterday we received news that Milt Dickerson (left) had passed away. Milt was a tremendous friend of the program,… https://t.co/hAvbWlN5JG",FALSE,27,NA,"2019-04-18 16:36:35",TRUE,NA,"1118916243669626880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BuffStateFB",3,FALSE,FALSE,NA,NA,"Buffalo, NY"
"Spring Football Practice: Day 14 -  NCAA Football - https://t.co/ziAxU2w1BP",FALSE,0,NA,"2019-04-18 16:36:29",FALSE,NA,"1118916216091860992",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"Position battles can be stressful, but ultimately, worth it. 

Coaches from both sides of the ball talked after pra… https://t.co/DRB0wxMxsA",FALSE,7,NA,"2019-04-18 16:36:21",TRUE,NA,"1118916183665848320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","erin_e_barney",1,FALSE,FALSE,NA,NA,"Madison, WI"
"REPORTS: Former consensus four-star CB Noah Boykin to transfer from Notre Dame -  NCAA Football -… https://t.co/Djwa8BM84G",FALSE,0,NA,"2019-04-18 16:36:17",TRUE,NA,"1118916165827346432",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"Any schools with football related events that need promotion, DM them to us and we’ll show some love!",FALSE,2,NA,"2019-04-18 16:36:12",FALSE,NA,"1118916146168762368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EliteGARecruits",0,FALSE,FALSE,NA,NA,"Georgia, USA"
"@Kasanova911 Silly ass folks don't know football",FALSE,0,"Kasanova911","2019-04-18 16:36:08",FALSE,"1118596204546461696","1118916131237048320","48521977","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wymoretech31",0,FALSE,FALSE,NA,NA,"Apopka, FL"
"Was determined to not let this hit the cutting room floor — LAFC's Bob Bradley talked about FC Cincinnati last week… https://t.co/i50pBdvgBk",FALSE,37,NA,"2019-04-18 16:36:04",TRUE,NA,"1118916112920526848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PBrennanENQ",0,FALSE,FALSE,NA,NA,"Cincinnati"
"NC State adding Lehigh's Andree as graduate transfer -  NCAA Football - https://t.co/9u37CgzRVK https://t.co/5NdurfwbpQ",FALSE,0,NA,"2019-04-18 16:35:43",FALSE,NA,"1118916023187460096",NA,"<a href=""http://sportstreamings.com"" rel=""nofollow"">sportstream365</a>","NYSportsNews365",0,FALSE,FALSE,NA,NA,"United States"
"Reminder: We will hold our mandatory parent meeting for the 2019 Football Season in the gym.  All information for p… https://t.co/IOTn8Dfb0w",FALSE,3,NA,"2019-04-18 16:35:26",TRUE,NA,"1118915952077344768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrovetownFBRecr",0,FALSE,FALSE,NA,NA,"Grovetown, GA"
"Love my football club. CTID #mcfc https://t.co/mKIZ0DDNbq",FALSE,1,NA,"2019-04-18 16:35:25",FALSE,NA,"1118915948260491264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","COrellana96",0,FALSE,FALSE,NA,NA,"Atlanta, GA"
"4-star QB commit ready to meet Josh Gattis on Michigan official visit https://t.co/mkKUlBQmk9 via @wolverineswire",FALSE,1,NA,"2019-04-18 16:35:21",FALSE,NA,"1118915932515074048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgushen",0,FALSE,FALSE,NA,NA,"USA"
"@j_whaley @BamaBo17 Tua is as good of Quarterback as there is in College football. In the Championship game he had… https://t.co/LqsEit3Psg",FALSE,0,"j_whaley","2019-04-18 16:35:16",TRUE,"1118590758544707584","1118915912038592512","250855348","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","macy_dale",0,FALSE,FALSE,NA,NA,"Mondville,Alabama"
"Can we do it for football too? #WeWantBama https://t.co/KgvFlP435S",FALSE,0,NA,"2019-04-18 16:35:15",FALSE,NA,"1118915908938936320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SethDavis55",0,FALSE,FALSE,NA,NA,"Cincinnati, OH"
